"","sp1","sp2","weight","sp1_inc","sp2_inc","obs_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","level","level_name","edge_type"
"16891",126,142,0.129,20,24,10,7.9,0.92852,0.18102,"ASV_00283","ASV_00342","Farm","Mink","not_significant"
"16892",126,143,0.172,20,32,14,10.5,0.98657,0.04933,"ASV_00283","ASV_00351","Farm","Mink","pos"
"16893",126,144,0.22,20,41,13,13.4,0.50853,0.71049,"ASV_00283","ASV_00356","Farm","Mink","not_significant"
"16894",126,145,0.124,20,23,6,7.5,0.28123,0.87528,"ASV_00283","ASV_00360","Farm","Mink","not_significant"
"16895",126,146,0.107,20,20,9,6.6,0.95511,0.12997,"ASV_00283","ASV_00365","Farm","Mink","not_significant"
"16896",126,147,0.161,20,30,10,9.8,0.6413,0.57237,"ASV_00283","ASV_00377","Farm","Mink","not_significant"
"16897",126,148,0.193,20,36,13,11.8,0.8263,0.35181,"ASV_00283","ASV_00379","Farm","Mink","not_significant"
"16898",126,149,0.15,20,28,11,9.2,0.89786,0.23494,"ASV_00283","ASV_00387","Farm","Mink","not_significant"
"16899",126,150,0.129,20,24,10,7.9,0.92852,0.18102,"ASV_00283","ASV_00388","Farm","Mink","not_significant"
"16900",126,151,0.134,20,25,10,8.2,0.89891,0.23431,"ASV_00283","ASV_00397","Farm","Mink","not_significant"
"16901",126,152,0.177,20,33,13,10.8,0.92968,0.17913,"ASV_00283","ASV_00406","Farm","Mink","not_significant"
"16902",126,153,0.172,20,32,13,10.5,0.95067,0.13627,"ASV_00283","ASV_00425","Farm","Mink","not_significant"
"16903",126,154,0.242,20,45,16,14.8,0.86117,0.32753,"ASV_00283","ASV_00426","Farm","Mink","not_significant"
"16904",126,155,0.161,20,30,11,9.8,0.81788,0.3587,"ASV_00283","ASV_00435","Farm","Mink","not_significant"
"16905",126,156,0.258,20,48,17,15.7,0.88184,0.3128,"ASV_00283","ASV_00452","Farm","Mink","not_significant"
"16906",126,157,0.102,20,19,9,6.2,0.97172,0.09168,"ASV_00283","ASV_00464","Farm","Mink","not_significant"
"16907",126,158,0.172,20,32,13,10.5,0.95067,0.13627,"ASV_00283","ASV_00474","Farm","Mink","not_significant"
"16908",126,159,0.167,20,31,9,10.2,0.3587,0.81788,"ASV_00283","ASV_00477","Farm","Mink","not_significant"
"16909",126,160,0.156,20,29,11,9.5,0.86164,0.29396,"ASV_00283","ASV_00478","Farm","Mink","not_significant"
"16910",126,161,0.193,20,36,12,11.8,0.64819,0.56888,"ASV_00283","ASV_00481","Farm","Mink","not_significant"
"16911",126,162,0.124,20,23,11,7.5,0.98668,0.04866,"ASV_00283","ASV_00483","Farm","Mink","pos"
"16912",126,163,0.102,20,19,8,6.2,0.90832,0.2257,"ASV_00283","ASV_00497","Farm","Mink","not_significant"
"16913",126,164,0.107,20,20,7,6.6,0.71049,0.50853,"ASV_00283","ASV_00499","Farm","Mink","not_significant"
"16914",126,165,0.129,20,24,6,7.9,0.22357,0.90823,"ASV_00283","ASV_00513","Farm","Mink","not_significant"
"16915",126,166,0.124,20,23,10,7.5,0.95134,0.13538,"ASV_00283","ASV_00523","Farm","Mink","not_significant"
"16916",126,167,0.113,20,21,9,6.9,0.93229,0.17667,"ASV_00283","ASV_00538","Farm","Mink","not_significant"
"16917",126,168,0.156,20,29,10,9.5,0.70604,0.50115,"ASV_00283","ASV_00543","Farm","Mink","not_significant"
"16918",126,169,0.226,20,42,16,13.8,0.94929,0.15419,"ASV_00283","ASV_00563","Farm","Mink","not_significant"
"16919",126,170,0.183,20,34,13,11.1,0.90248,0.22966,"ASV_00283","ASV_00570","Farm","Mink","not_significant"
"16920",126,171,0.15,20,28,13,9.2,0.99123,0.03442,"ASV_00283","ASV_00583","Farm","Mink","pos"
"16921",126,172,0.118,20,22,10,7.2,0.96824,0.09768,"ASV_00283","ASV_00587","Farm","Mink","not_significant"
"16922",126,173,0.167,20,31,16,10.2,0.99981,0.00151,"ASV_00283","ASV_00601","Farm","Mink","pos"
"16923",126,174,0.113,20,21,7,6.9,0.64104,0.58331,"ASV_00283","ASV_00603","Farm","Mink","not_significant"
"16924",126,175,0.22,20,41,18,13.4,0.99917,0.00699,"ASV_00283","ASV_00621","Farm","Mink","pos"
"16925",126,176,0.113,20,21,9,6.9,0.93229,0.17667,"ASV_00283","ASV_00626","Farm","Mink","not_significant"
"16926",126,177,0.102,20,19,8,6.2,0.90832,0.2257,"ASV_00283","ASV_00627","Farm","Mink","not_significant"
"16927",126,178,0.188,20,35,14,11.5,0.95387,0.13178,"ASV_00283","ASV_00638","Farm","Mink","not_significant"
"16928",126,179,0.145,20,27,10,8.9,0.81723,0.36014,"ASV_00283","ASV_00640","Farm","Mink","not_significant"
"16929",126,180,0.124,20,23,11,7.5,0.98668,0.04866,"ASV_00283","ASV_00643","Farm","Mink","pos"
"16930",126,181,0.215,20,40,12,13.1,0.35896,0.82333,"ASV_00283","ASV_00645","Farm","Mink","not_significant"
"16931",126,182,0.113,20,21,10,6.9,0.98023,0.06771,"ASV_00283","ASV_00656","Farm","Mink","not_significant"
"16932",126,183,0.167,20,31,11,10.2,0.76661,0.42763,"ASV_00283","ASV_00683","Farm","Mink","not_significant"
"16933",126,184,0.231,20,43,16,14.1,0.92751,0.20261,"ASV_00283","ASV_00704","Farm","Mink","not_significant"
"16934",126,185,0.156,20,29,12,9.5,0.94917,0.13836,"ASV_00283","ASV_00727","Farm","Mink","not_significant"
"16935",126,186,0.15,20,28,12,9.2,0.96558,0.10214,"ASV_00283","ASV_00729","Farm","Mink","not_significant"
"16936",126,187,0.118,20,22,10,7.2,0.96824,0.09768,"ASV_00283","ASV_00786","Farm","Mink","not_significant"
"16937",126,188,0.22,20,41,13,13.4,0.50853,0.71049,"ASV_00283","ASV_00805","Farm","Mink","not_significant"
"16938",126,189,0.113,20,21,9,6.9,0.93229,0.17667,"ASV_00283","ASV_00827","Farm","Mink","not_significant"
"16939",126,190,0.118,20,22,5,7.2,0.16555,0.94061,"ASV_00283","ASV_00883","Farm","Mink","not_significant"
"16940",126,191,0.177,20,33,14,10.8,0.97915,0.07032,"ASV_00283","ASV_00888","Farm","Mink","not_significant"
"16941",126,192,0.167,20,31,11,10.2,0.76661,0.42763,"ASV_00283","ASV_00930","Farm","Mink","not_significant"
"16942",126,193,0.14,20,26,11,8.5,0.94938,0.13809,"ASV_00283","ASV_00962","Farm","Mink","not_significant"
"16943",126,194,0.102,20,19,7,6.2,0.7743,0.43187,"ASV_00283","ASV_00973","Farm","Mink","not_significant"
"16944",126,195,0.177,20,33,12,10.8,0.82087,0.35596,"ASV_00283","ASV_01032","Farm","Mink","not_significant"
"16945",126,196,0.129,20,24,9,7.9,0.81898,0.36027,"ASV_00283","ASV_01074","Farm","Mink","not_significant"
"16946",126,197,0.134,20,25,8,8.2,0.56888,0.64819,"ASV_00283","ASV_01111","Farm","Mink","not_significant"
"16947",126,198,0.118,20,22,11,7.2,0.99221,0.03176,"ASV_00283","ASV_01579","Farm","Mink","pos"
"16948",127,128,0.247,23,40,19,15.1,0.99432,0.02661,"ASV_00288","ASV_00290","Farm","Mink","pos"
"16949",127,129,0.235,23,38,16,14.3,0.88238,0.26286,"ASV_00288","ASV_00292","Farm","Mink","not_significant"
"16950",127,130,0.185,23,30,13,11.3,0.87633,0.26516,"ASV_00288","ASV_00298","Farm","Mink","not_significant"
"16951",127,131,0.192,23,31,12,11.7,0.66561,0.53975,"ASV_00288","ASV_00309","Farm","Mink","not_significant"
"16952",127,132,0.272,23,44,16,16.6,0.4745,0.74139,"ASV_00288","ASV_00310","Farm","Mink","not_significant"
"16953",127,133,0.148,23,24,6,9,0.083,0.97403,"ASV_00288","ASV_00311","Farm","Mink","not_significant"
"16954",127,134,0.13,23,21,11,7.9,0.97634,0.07616,"ASV_00288","ASV_00318","Farm","Mink","not_significant"
"16955",127,135,0.117,23,19,10,7.2,0.97078,0.09202,"ASV_00288","ASV_00323","Farm","Mink","not_significant"
"16956",127,136,0.155,23,25,7,9.4,0.15037,0.9432,"ASV_00288","ASV_00324","Farm","Mink","not_significant"
"16957",127,137,0.155,23,25,10,9.4,0.71861,0.4826,"ASV_00288","ASV_00329","Farm","Mink","not_significant"
"16958",127,138,0.117,23,19,4,7.2,0.06212,0.98401,"ASV_00288","ASV_00331","Farm","Mink","not_significant"
"16959",127,139,0.21,23,34,17,12.8,0.99428,0.02413,"ASV_00288","ASV_00335","Farm","Mink","pos"
"16960",127,140,0.142,23,23,10,8.7,0.84046,0.32457,"ASV_00288","ASV_00338","Farm","Mink","not_significant"
"16961",127,141,0.148,23,24,12,9,0.96877,0.09282,"ASV_00288","ASV_00341","Farm","Mink","not_significant"
"16962",127,142,0.148,23,24,13,9,0.99193,0.03123,"ASV_00288","ASV_00342","Farm","Mink","pos"
"16963",127,143,0.198,23,32,13,12.1,0.77566,0.40969,"ASV_00288","ASV_00351","Farm","Mink","not_significant"
"16964",127,144,0.253,23,41,17,15.5,0.87528,0.28123,"ASV_00288","ASV_00356","Farm","Mink","not_significant"
"16965",127,145,0.142,23,23,12,8.7,0.98132,0.06203,"ASV_00288","ASV_00360","Farm","Mink","not_significant"
"16966",127,146,0.124,23,20,9,7.5,0.86462,0.29305,"ASV_00288","ASV_00365","Farm","Mink","not_significant"
"16967",127,147,0.185,23,30,11,11.3,0.53975,0.66561,"ASV_00288","ASV_00377","Farm","Mink","not_significant"
"16968",127,148,0.223,23,36,15,13.6,0.84963,0.31079,"ASV_00288","ASV_00379","Farm","Mink","not_significant"
"16969",127,149,0.173,23,28,9,10.6,0.28825,0.8624,"ASV_00288","ASV_00387","Farm","Mink","not_significant"
"16970",127,150,0.148,23,24,7,9,0.20171,0.917,"ASV_00288","ASV_00388","Farm","Mink","not_significant"
"16971",127,151,0.155,23,25,10,9.4,0.71861,0.4826,"ASV_00288","ASV_00397","Farm","Mink","not_significant"
"16972",127,152,0.204,23,33,16,12.4,0.98507,0.05173,"ASV_00288","ASV_00406","Farm","Mink","not_significant"
"16973",127,153,0.198,23,32,14,12.1,0.90143,0.22434,"ASV_00288","ASV_00425","Farm","Mink","not_significant"
"16974",127,154,0.278,23,45,20,17,0.98607,0.06121,"ASV_00288","ASV_00426","Farm","Mink","not_significant"
"16975",127,155,0.185,23,30,11,11.3,0.53975,0.66561,"ASV_00288","ASV_00435","Farm","Mink","not_significant"
"16976",127,156,0.297,23,48,19,18.1,0.81582,0.40401,"ASV_00288","ASV_00452","Farm","Mink","not_significant"
"16977",127,157,0.117,23,19,8,7.2,0.7779,0.42077,"ASV_00288","ASV_00464","Farm","Mink","not_significant"
"16978",127,158,0.198,23,32,13,12.1,0.77566,0.40969,"ASV_00288","ASV_00474","Farm","Mink","not_significant"
"16979",127,159,0.192,23,31,12,11.7,0.66561,0.53975,"ASV_00288","ASV_00477","Farm","Mink","not_significant"
"16980",127,160,0.179,23,29,13,10.9,0.91277,0.20385,"ASV_00288","ASV_00478","Farm","Mink","not_significant"
"16981",127,161,0.223,23,36,16,13.6,0.9432,0.15037,"ASV_00288","ASV_00481","Farm","Mink","not_significant"
"16982",127,162,0.142,23,23,6,8.7,0.11762,0.95977,"ASV_00288","ASV_00483","Farm","Mink","not_significant"
"16983",127,163,0.117,23,19,9,7.2,0.90798,0.2221,"ASV_00288","ASV_00497","Farm","Mink","not_significant"
"16984",127,164,0.124,23,20,9,7.5,0.86462,0.29305,"ASV_00288","ASV_00499","Farm","Mink","not_significant"
"16985",127,165,0.148,23,24,10,9,0.784,0.40212,"ASV_00288","ASV_00513","Farm","Mink","not_significant"
"16986",127,166,0.142,23,23,11,8.7,0.93797,0.15954,"ASV_00288","ASV_00523","Farm","Mink","not_significant"
"16987",127,167,0.13,23,21,10,7.9,0.92384,0.18922,"ASV_00288","ASV_00538","Farm","Mink","not_significant"
"16988",127,168,0.179,23,29,11,10.9,0.61778,0.59031,"ASV_00288","ASV_00543","Farm","Mink","not_significant"
"16989",127,169,0.26,23,42,19,15.8,0.98401,0.06212,"ASV_00288","ASV_00563","Farm","Mink","not_significant"
"16990",127,170,0.21,23,34,15,12.8,0.92374,0.18602,"ASV_00288","ASV_00570","Farm","Mink","not_significant"
"16991",127,171,0.173,23,28,14,10.6,0.98197,0.05925,"ASV_00288","ASV_00583","Farm","Mink","not_significant"
"16992",127,172,0.136,23,22,10,8.3,0.8871,0.25282,"ASV_00288","ASV_00587","Farm","Mink","not_significant"
"16993",127,173,0.192,23,31,13,11.7,0.83069,0.33439,"ASV_00288","ASV_00601","Farm","Mink","not_significant"
"16994",127,174,0.13,23,21,6,7.9,0.21634,0.91193,"ASV_00288","ASV_00603","Farm","Mink","not_significant"
"16995",127,175,0.253,23,41,16,15.5,0.71877,0.49409,"ASV_00288","ASV_00621","Farm","Mink","not_significant"
"16996",127,176,0.13,23,21,12,7.9,0.99444,0.02366,"ASV_00288","ASV_00626","Farm","Mink","pos"
"16997",127,177,0.117,23,19,7,7.2,0.57923,0.64427,"ASV_00288","ASV_00627","Farm","Mink","not_significant"
"16998",127,178,0.216,23,35,19,13.2,0.99975,0.00186,"ASV_00288","ASV_00638","Farm","Mink","pos"
"16999",127,179,0.167,23,27,10,10.2,0.56836,0.64019,"ASV_00288","ASV_00640","Farm","Mink","not_significant"
"17000",127,180,0.142,23,23,9,8.7,0.67543,0.53506,"ASV_00288","ASV_00643","Farm","Mink","not_significant"
"17001",127,181,0.247,23,40,18,15.1,0.97339,0.08807,"ASV_00288","ASV_00645","Farm","Mink","not_significant"
"17002",127,182,0.13,23,21,7,7.9,0.41102,0.78366,"ASV_00288","ASV_00656","Farm","Mink","not_significant"
"17003",127,183,0.192,23,31,9,11.7,0.12367,0.95443,"ASV_00288","ASV_00683","Farm","Mink","not_significant"
"17004",127,184,0.266,23,43,16,16.2,0.56192,0.66288,"ASV_00288","ASV_00704","Farm","Mink","not_significant"
"17005",127,185,0.179,23,29,11,10.9,0.61778,0.59031,"ASV_00288","ASV_00727","Farm","Mink","not_significant"
"17006",127,186,0.173,23,28,11,10.6,0.69159,0.51138,"ASV_00288","ASV_00729","Farm","Mink","not_significant"
"17007",127,187,0.136,23,22,11,8.3,0.96059,0.1129,"ASV_00288","ASV_00786","Farm","Mink","not_significant"
"17008",127,188,0.253,23,41,14,15.5,0.29305,0.86462,"ASV_00288","ASV_00805","Farm","Mink","not_significant"
"17009",127,189,0.13,23,21,10,7.9,0.92384,0.18922,"ASV_00288","ASV_00827","Farm","Mink","not_significant"
"17010",127,190,0.136,23,22,4,8.3,0.01667,0.99676,"ASV_00288","ASV_00883","Farm","Mink","neg"
"17011",127,191,0.204,23,33,15,12.4,0.94827,0.1376,"ASV_00288","ASV_00888","Farm","Mink","not_significant"
"17012",127,192,0.192,23,31,11,11.7,0.46025,0.73484,"ASV_00288","ASV_00930","Farm","Mink","not_significant"
"17013",127,193,0.161,23,26,14,9.8,0.99405,0.02411,"ASV_00288","ASV_00962","Farm","Mink","pos"
"17014",127,194,0.117,23,19,8,7.2,0.7779,0.42077,"ASV_00288","ASV_00973","Farm","Mink","not_significant"
"17015",127,195,0.204,23,33,12,12.4,0.51138,0.69159,"ASV_00288","ASV_01032","Farm","Mink","not_significant"
"17016",127,196,0.148,23,24,8,9,0.38517,0.79829,"ASV_00288","ASV_01074","Farm","Mink","not_significant"
"17017",127,197,0.155,23,25,11,9.4,0.86723,0.28139,"ASV_00288","ASV_01111","Farm","Mink","not_significant"
"17018",127,198,0.136,23,22,12,8.3,0.98946,0.03941,"ASV_00288","ASV_01579","Farm","Mink","pos"
"17019",128,129,0.408,40,38,26,24.9,0.81078,0.37093,"ASV_00290","ASV_00292","Farm","Mink","not_significant"
"17020",128,130,0.322,40,30,24,19.7,0.99581,0.01884,"ASV_00290","ASV_00298","Farm","Mink","pos"
"17021",128,131,0.333,40,31,23,20.3,0.95684,0.12075,"ASV_00290","ASV_00309","Farm","Mink","not_significant"
"17022",128,132,0.473,40,44,28,28.9,0.42179,0.78999,"ASV_00290","ASV_00310","Farm","Mink","not_significant"
"17023",128,133,0.258,40,24,16,15.7,0.6607,0.55448,"ASV_00290","ASV_00311","Farm","Mink","not_significant"
"17024",128,134,0.226,40,21,20,13.8,0.99999,0.00025,"ASV_00290","ASV_00318","Farm","Mink","pos"
"17025",128,135,0.204,40,19,18,12.5,0.99996,0.00085,"ASV_00290","ASV_00323","Farm","Mink","pos"
"17026",128,136,0.269,40,25,15,16.4,0.31112,0.85017,"ASV_00290","ASV_00324","Farm","Mink","not_significant"
"17027",128,137,0.269,40,25,17,16.4,0.72638,0.47887,"ASV_00290","ASV_00329","Farm","Mink","not_significant"
"17028",128,138,0.204,40,19,10,12.5,0.12764,0.95626,"ASV_00290","ASV_00331","Farm","Mink","not_significant"
"17029",128,139,0.365,40,34,29,22.3,0.99997,0.00033,"ASV_00290","ASV_00335","Farm","Mink","pos"
"17030",128,140,0.247,40,23,18,15.1,0.97339,0.08807,"ASV_00290","ASV_00338","Farm","Mink","not_significant"
"17031",128,141,0.258,40,24,17,15.7,0.83429,0.3393,"ASV_00290","ASV_00341","Farm","Mink","not_significant"
"17032",128,142,0.258,40,24,21,15.7,0.99957,0.00337,"ASV_00290","ASV_00342","Farm","Mink","pos"
"17033",128,143,0.344,40,32,25,21,0.99294,0.0285,"ASV_00290","ASV_00351","Farm","Mink","pos"
"17034",128,144,0.441,40,41,28,26.9,0.82333,0.35896,"ASV_00290","ASV_00356","Farm","Mink","not_significant"
"17035",128,145,0.247,40,23,16,15.1,0.78366,0.41102,"ASV_00290","ASV_00360","Farm","Mink","not_significant"
"17036",128,146,0.215,40,20,16,13.1,0.9768,0.08352,"ASV_00290","ASV_00365","Farm","Mink","not_significant"
"17037",128,147,0.322,40,30,18,19.7,0.26395,0.87925,"ASV_00290","ASV_00377","Farm","Mink","not_significant"
"17038",128,148,0.387,40,36,26,23.6,0.94322,0.14983,"ASV_00290","ASV_00379","Farm","Mink","not_significant"
"17039",128,149,0.301,40,28,19,18.4,0.7303,0.47097,"ASV_00290","ASV_00387","Farm","Mink","not_significant"
"17040",128,150,0.258,40,24,16,15.7,0.6607,0.55448,"ASV_00290","ASV_00388","Farm","Mink","not_significant"
"17041",128,151,0.269,40,25,16,16.4,0.52113,0.68888,"ASV_00290","ASV_00397","Farm","Mink","not_significant"
"17042",128,152,0.355,40,33,28,21.6,0.99992,0.00067,"ASV_00290","ASV_00406","Farm","Mink","pos"
"17043",128,153,0.344,40,32,21,21,0.61003,0.60222,"ASV_00290","ASV_00425","Farm","Mink","not_significant"
"17044",128,154,0.484,40,45,31,29.5,0.88785,0.26893,"ASV_00290","ASV_00426","Farm","Mink","not_significant"
"17045",128,155,0.322,40,30,21,19.7,0.83768,0.32814,"ASV_00290","ASV_00435","Farm","Mink","not_significant"
"17046",128,156,0.516,40,48,33,31.5,0.90697,0.2471,"ASV_00290","ASV_00452","Farm","Mink","not_significant"
"17047",128,157,0.204,40,19,15,12.5,0.96473,0.11633,"ASV_00290","ASV_00464","Farm","Mink","not_significant"
"17048",128,158,0.344,40,32,23,21,0.91287,0.20667,"ASV_00290","ASV_00474","Farm","Mink","not_significant"
"17049",128,159,0.333,40,31,24,20.3,0.98825,0.04316,"ASV_00290","ASV_00477","Farm","Mink","pos"
"17050",128,160,0.312,40,29,17,19,0.20667,0.91287,"ASV_00290","ASV_00478","Farm","Mink","not_significant"
"17051",128,161,0.387,40,36,27,23.6,0.98343,0.05678,"ASV_00290","ASV_00481","Farm","Mink","not_significant"
"17052",128,162,0.247,40,23,15,15.1,0.58898,0.62907,"ASV_00290","ASV_00483","Farm","Mink","not_significant"
"17053",128,163,0.204,40,19,13,12.5,0.72466,0.49521,"ASV_00290","ASV_00497","Farm","Mink","not_significant"
"17054",128,164,0.215,40,20,14,13.1,0.78523,0.41669,"ASV_00290","ASV_00499","Farm","Mink","not_significant"
"17055",128,165,0.258,40,24,19,15.7,0.98275,0.0622,"ASV_00290","ASV_00513","Farm","Mink","not_significant"
"17056",128,166,0.247,40,23,16,15.1,0.78366,0.41102,"ASV_00290","ASV_00523","Farm","Mink","not_significant"
"17057",128,167,0.226,40,21,16,13.8,0.94149,0.16355,"ASV_00290","ASV_00538","Farm","Mink","not_significant"
"17058",128,168,0.312,40,29,17,19,0.20667,0.91287,"ASV_00290","ASV_00543","Farm","Mink","not_significant"
"17059",128,169,0.451,40,42,32,27.5,0.99786,0.01127,"ASV_00290","ASV_00563","Farm","Mink","pos"
"17060",128,170,0.365,40,34,25,22.3,0.95898,0.11591,"ASV_00290","ASV_00570","Farm","Mink","not_significant"
"17061",128,171,0.301,40,28,22,18.4,0.98831,0.04378,"ASV_00290","ASV_00583","Farm","Mink","pos"
"17062",128,172,0.236,40,22,14,14.4,0.51313,0.70018,"ASV_00290","ASV_00587","Farm","Mink","not_significant"
"17063",128,173,0.333,40,31,22,20.3,0.87925,0.26395,"ASV_00290","ASV_00601","Farm","Mink","not_significant"
"17064",128,174,0.226,40,21,15,13.8,0.83645,0.34281,"ASV_00290","ASV_00603","Farm","Mink","not_significant"
"17065",128,175,0.441,40,41,31,26.9,0.99569,0.01977,"ASV_00290","ASV_00621","Farm","Mink","pos"
"17066",128,176,0.226,40,21,19,13.8,0.99975,0.00251,"ASV_00290","ASV_00626","Farm","Mink","pos"
"17067",128,177,0.204,40,19,14,12.5,0.88367,0.27534,"ASV_00290","ASV_00627","Farm","Mink","not_significant"
"17068",128,178,0.376,40,35,28,23,0.99881,0.00652,"ASV_00290","ASV_00638","Farm","Mink","pos"
"17069",128,179,0.29,40,27,17,17.7,0.45453,0.74369,"ASV_00290","ASV_00640","Farm","Mink","not_significant"
"17070",128,180,0.247,40,23,19,15.1,0.99432,0.02661,"ASV_00290","ASV_00643","Farm","Mink","pos"
"17071",128,181,0.43,40,40,29,26.2,0.96736,0.0996,"ASV_00290","ASV_00645","Farm","Mink","not_significant"
"17072",128,182,0.226,40,21,17,13.8,0.9851,0.05851,"ASV_00290","ASV_00656","Farm","Mink","not_significant"
"17073",128,183,0.333,40,31,17,20.3,0.06318,0.98116,"ASV_00290","ASV_00683","Farm","Mink","not_significant"
"17074",128,184,0.462,40,43,28,28.2,0.5758,0.65522,"ASV_00290","ASV_00704","Farm","Mink","not_significant"
"17075",128,185,0.312,40,29,22,19,0.97081,0.08962,"ASV_00290","ASV_00727","Farm","Mink","not_significant"
"17076",128,186,0.301,40,28,23,18.4,0.99773,0.01169,"ASV_00290","ASV_00729","Farm","Mink","pos"
"17077",128,187,0.236,40,22,18,14.4,0.99068,0.03998,"ASV_00290","ASV_00786","Farm","Mink","pos"
"17078",128,188,0.441,40,41,27,26.9,0.64104,0.58331,"ASV_00290","ASV_00805","Farm","Mink","not_significant"
"17079",128,189,0.226,40,21,13,13.8,0.43557,0.76553,"ASV_00290","ASV_00827","Farm","Mink","not_significant"
"17080",128,190,0.236,40,22,12,14.4,0.14006,0.94895,"ASV_00290","ASV_00883","Farm","Mink","not_significant"
"17081",128,191,0.355,40,33,24,21.6,0.93915,0.1572,"ASV_00290","ASV_00888","Farm","Mink","not_significant"
"17082",128,192,0.333,40,31,19,20.3,0.32814,0.83768,"ASV_00290","ASV_00930","Farm","Mink","not_significant"
"17083",128,193,0.279,40,26,20,17,0.97141,0.09,"ASV_00290","ASV_00962","Farm","Mink","not_significant"
"17084",128,194,0.204,40,19,14,12.5,0.88367,0.27534,"ASV_00290","ASV_00973","Farm","Mink","not_significant"
"17085",128,195,0.355,40,33,23,21.6,0.8428,0.32044,"ASV_00290","ASV_01032","Farm","Mink","not_significant"
"17086",128,196,0.258,40,24,17,15.7,0.83429,0.3393,"ASV_00290","ASV_01074","Farm","Mink","not_significant"
"17087",128,197,0.269,40,25,18,16.4,0.87626,0.27362,"ASV_00290","ASV_01111","Farm","Mink","not_significant"
"17088",128,198,0.236,40,22,18,14.4,0.99068,0.03998,"ASV_00290","ASV_01579","Farm","Mink","pos"
"17089",129,130,0.306,38,30,21,18.7,0.93175,0.16931,"ASV_00292","ASV_00298","Farm","Mink","not_significant"
"17090",129,131,0.317,38,31,17,19.3,0.16931,0.93175,"ASV_00292","ASV_00309","Farm","Mink","not_significant"
"17091",129,132,0.449,38,44,23,27.4,0.0083,0.99899,"ASV_00292","ASV_00310","Farm","Mink","neg"
"17092",129,133,0.245,38,24,10,15,0.00807,0.99843,"ASV_00292","ASV_00311","Farm","Mink","neg"
"17093",129,134,0.214,38,21,14,13.1,0.78366,0.41102,"ASV_00292","ASV_00318","Farm","Mink","not_significant"
"17094",129,135,0.194,38,19,13,11.8,0.82833,0.35573,"ASV_00292","ASV_00323","Farm","Mink","not_significant"
"17095",129,136,0.255,38,25,17,15.6,0.84963,0.31079,"ASV_00292","ASV_00324","Farm","Mink","not_significant"
"17096",129,137,0.255,38,25,20,15.6,0.99661,0.01624,"ASV_00292","ASV_00329","Farm","Mink","pos"
"17097",129,138,0.194,38,19,15,11.8,0.98401,0.06212,"ASV_00292","ASV_00331","Farm","Mink","not_significant"
"17098",129,139,0.347,38,34,21,21.2,0.56836,0.64019,"ASV_00292","ASV_00335","Farm","Mink","not_significant"
"17099",129,140,0.235,38,23,11,14.3,0.06203,0.98132,"ASV_00292","ASV_00338","Farm","Mink","not_significant"
"17100",129,141,0.245,38,24,20,15,0.99904,0.00596,"ASV_00292","ASV_00341","Farm","Mink","pos"
"17101",129,142,0.245,38,24,16,15,0.79829,0.38517,"ASV_00292","ASV_00342","Farm","Mink","not_significant"
"17102",129,143,0.327,38,32,25,19.9,0.99854,0.00754,"ASV_00292","ASV_00351","Farm","Mink","pos"
"17103",129,144,0.419,38,41,25,25.5,0.49409,0.71877,"ASV_00292","ASV_00356","Farm","Mink","not_significant"
"17104",129,145,0.235,38,23,13,14.3,0.32457,0.84046,"ASV_00292","ASV_00360","Farm","Mink","not_significant"
"17105",129,146,0.204,38,20,16,12.5,0.99033,0.04125,"ASV_00292","ASV_00365","Farm","Mink","pos"
"17106",129,147,0.306,38,30,16,18.7,0.12367,0.95443,"ASV_00292","ASV_00377","Farm","Mink","not_significant"
"17107",129,148,0.368,38,36,26,22.4,0.98567,0.04954,"ASV_00292","ASV_00379","Farm","Mink","pos"
"17108",129,149,0.286,38,28,19,17.4,0.8624,0.28825,"ASV_00292","ASV_00387","Farm","Mink","not_significant"
"17109",129,150,0.245,38,24,16,15,0.79829,0.38517,"ASV_00292","ASV_00388","Farm","Mink","not_significant"
"17110",129,151,0.255,38,25,19,15.6,0.98376,0.0568,"ASV_00292","ASV_00397","Farm","Mink","not_significant"
"17111",129,152,0.337,38,33,21,20.6,0.69159,0.51138,"ASV_00292","ASV_00406","Farm","Mink","not_significant"
"17112",129,153,0.327,38,32,22,19.9,0.91277,0.20385,"ASV_00292","ASV_00425","Farm","Mink","not_significant"
"17113",129,154,0.46,38,45,27,28,0.37909,0.82057,"ASV_00292","ASV_00426","Farm","Mink","not_significant"
"17114",129,155,0.306,38,30,18,18.7,0.46025,0.73484,"ASV_00292","ASV_00435","Farm","Mink","not_significant"
"17115",129,156,0.49,38,48,32,29.9,0.95171,0.15136,"ASV_00292","ASV_00452","Farm","Mink","not_significant"
"17116",129,157,0.194,38,19,13,11.8,0.82833,0.35573,"ASV_00292","ASV_00464","Farm","Mink","not_significant"
"17117",129,158,0.327,38,32,23,19.9,0.97072,0.08723,"ASV_00292","ASV_00474","Farm","Mink","not_significant"
"17118",129,159,0.317,38,31,22,19.3,0.95443,0.12367,"ASV_00292","ASV_00477","Farm","Mink","not_significant"
"17119",129,160,0.296,38,29,20,18.1,0.90143,0.22434,"ASV_00292","ASV_00478","Farm","Mink","not_significant"
"17120",129,161,0.368,38,36,22,22.4,0.5174,0.68921,"ASV_00292","ASV_00481","Farm","Mink","not_significant"
